sample,morph_closing_added_r21,morph_closing_added_r13,morph_opening_removed_r8,lacunarity_box10,autocorr_radial_mean,autocorr_drop_010,autocorr_drop_020,autocorr_drop_050,glcm_correlation_mean,fft_low_power,fft_mid_low_ratio,fft_spectral_entropy,local_entropy_mean_r5,local_entropy_p90_r5,local_std_p90_w9,grad_p99,grad_std,haar_detail_mean,laplace_mean_abs
IMG_5899.png,100.52102661132812,80.51924896240234,63.8177604675293,0.17850005626678467,0.024392075836658478,8.0,5.0,2.0,0.3286012040219209,1346818048.0,0.13776451349258423,12.553743362426758,4.406346093968755,4.695917712809668,44.588165283203125,468.5851135253906,101.47644805908203,486.90655517578125,51.025508880615234
IMG_5900.png,82.6495132446289,69.34791564941406,54.247650146484375,0.2386079728603363,0.02805180288851261,8.0,6.0,3.0,0.3899892626244039,1634164992.0,0.097514308989048,11.807470321655273,4.17929737532806,4.731248924261199,48.39324188232422,498.0757751464844,103.48089599609375,313.08642578125,32.654056549072266
IMG_5901.png,92.8543930053711,76.15541076660156,63.32527542114258,0.18993788957595825,0.02333196811378002,9.0,5.0,2.0,0.33848714961820475,1363582848.0,0.13883860409259796,12.448660850524902,4.545155614375143,4.877162818748142,45.88639831542969,484.33251953125,103.67548370361328,451.2776794433594,46.47676086425781
IMG_6312.png,91.00342559814453,76.86156463623047,66.93877410888672,0.18208497762680054,0.025415439158678055,8.0,5.0,2.0,0.31761517965268726,1300252032.0,0.14592638611793518,12.658876419067383,4.44720687388312,4.750119682261065,45.1802978515625,478.8835754394531,103.41214752197266,506.5104675292969,52.778778076171875
IMG_6313.png,72.77018737792969,61.08964538574219,48.6929817199707,0.2784072756767273,0.04629484936594963,14.0,8.0,4.0,0.45875262084277024,1839283712.0,0.07336585968732834,11.26449203491211,3.9942988109308835,4.4868011580910725,44.09166717529297,421.38818359375,89.78704833984375,242.63870239257812,29.389429092407227
IMG_6315.png,73.72357177734375,62.24025344848633,48.00617980957031,0.3041492700576782,0.04833216220140457,12.0,7.0,4.0,0.44977106887231616,1848963456.0,0.06845436990261078,11.276926040649414,3.9507451395419655,4.465239146916751,44.89771270751953,437.2230224609375,91.0654525756836,257.16461181640625,31.047035217285156
IMG_5858.png,102.77704620361328,82.86659240722656,69.03143310546875,0.118297278881073,0.01504065003246069,5.0,4.0,2.0,0.25895264884527097,1058994176.0,0.21681207418441772,12.928773880004883,4.468716839166952,4.727781763561601,46.14976501464844,513.497802734375,109.43070220947266,529.289306640625,51.169044494628906
IMG_6336.png,87.083984375,75.01331329345703,62.686405181884766,0.22455240786075592,0.024906395003199577,9.0,5.0,2.0,0.3493520149652221,1426197888.0,0.12567661702632904,12.384943962097168,4.257159915868347,4.601312425802811,45.082176208496094,468.2264099121094,101.16374206542969,449.7096862792969,47.03352355957031
IMG_6337.png,88.82198333740234,75.72090148925781,62.19224166870117,0.2364540547132492,0.03192473202943802,13.0,7.0,2.0,0.3671504362178153,1427543936.0,0.11278323829174042,12.399850845336914,4.47260720987641,4.764660612588331,43.18351364135742,449.0216979980469,97.4710464477539,493.2729187011719,55.25271224975586
IMG_6338.png,85.6992416381836,72.38082122802734,62.53069305419922,0.21652117371559143,0.025604059919714928,10.0,6.0,2.0,0.3526612602408964,1412307200.0,0.12692660093307495,12.286945343017578,4.389327062378907,4.716910349719178,44.416961669921875,463.2493896484375,100.4988021850586,449.9825134277344,48.32549285888672
IMG_6339.png,80.3603744506836,70.0392837524414,61.05414962768555,0.25874266028404236,0.029943903908133507,11.0,6.0,3.0,0.38783464805934115,1563391232.0,0.11290331184864044,11.966324806213379,4.31359893918986,4.6549453054798215,43.57554626464844,442.87921142578125,95.81815338134766,355.9568786621094,38.58302688598633
IMG_5786.png,104.53996276855469,86.4981689453125,75.60630798339844,0.0899597778916359,0.012417412362992764,4.0,3.0,2.0,0.2168152395375668,907781632.0,0.26088178157806396,13.388591766357422,4.636184321238409,4.866725992170672,46.94915008544922,518.418212890625,112.23759460449219,673.0578002929688,63.98600769042969
IMG_5787.png,100.92139434814453,84.0819091796875,74.57183074951172,0.08185312151908875,0.012427703477442265,4.0,3.0,2.0,0.2256263668476628,919896128.0,0.2423408329486847,13.379472732543945,4.655118692797012,4.891896761956917,45.95573425292969,514.1084594726562,110.26184844970703,656.4880981445312,63.67478561401367
IMG_5788.png,101.04159545898438,81.88813018798828,75.38729858398438,0.09605100005865097,0.01265246793627739,4.0,3.0,2.0,0.2341737060160328,973306240.0,0.24279581010341644,13.162490844726562,4.557597439778938,4.8118474233136865,47.14081573486328,523.7079467773438,111.61676788330078,611.907470703125,57.30755615234375
IMG_5789.png,102.11663055419922,83.36679077148438,75.15142822265625,0.10000940412282944,0.012380039319396019,4.0,3.0,2.0,0.24956964591252423,1046231872.0,0.2421409785747528,12.91512680053711,4.45966662746938,4.746102053133996,48.13897705078125,517.4625244140625,110.97917175292969,517.5379028320312,47.98764419555664
IMG_6180.png,104.58538055419922,86.13346862792969,71.77704620361328,0.08654744923114777,0.012414716184139252,4.0,3.0,2.0,0.23727092820423473,987591296.0,0.23146207630634308,13.156526565551758,4.670054810849528,4.921726281395509,47.487579345703125,519.9072265625,111.40180206298828,586.1392211914062,56.84199523925781
IMG_6181.png,102.38243103027344,78.51187896728516,67.6893310546875,0.10711615532636642,0.0149772884324193,5.0,4.0,2.0,0.28509649345245835,1183773568.0,0.1848727911710739,12.612142562866211,4.520180675452819,4.80882199710259,46.64067459106445,500.6679992675781,107.2667236328125,435.6715087890625,41.81517028808594
IMG_6182.png,99.01901245117188,77.7361068725586,66.23120880126953,0.12447585165500641,0.016074445098638535,5.0,4.0,2.0,0.29606703394996203,1235777536.0,0.1778576821088791,12.480569839477539,4.45783572759973,4.773259225235474,46.97342300415039,491.85772705078125,105.10428619384766,404.8714294433594,39.078006744384766
IMG_6183.png,104.49834442138672,81.36009216308594,69.0489273071289,0.1025928482413292,0.014533756300807,5.0,4.0,2.0,0.2686297576226418,1116761856.0,0.1984577476978302,12.81042766571045,4.557799785569547,4.836681951312325,46.821617126464844,502.0333557128906,107.66252899169922,491.2757568359375,47.60642623901367
IMG_5910.png,109.47211456298828,86.00023651123047,65.41545867919922,0.15415380895137787,0.020011575892567635,6.0,4.0,2.0,0.2926768125980676,1223526656.0,0.15565608441829681,12.83061695098877,4.692968788064677,4.959720991257205,45.80744934082031,501.9925231933594,107.59153747558594,526.5149536132812,54.757694244384766
IMG_5911.png,98.81724548339844,75.65360260009766,59.066505432128906,0.19311285018920898,0.02426915429532528,7.0,5.0,3.0,0.3632508963649123,1522977664.0,0.12025277316570282,12.020587921142578,4.509843990756712,4.847652207321437,45.68757629394531,466.0096435546875,99.34307098388672,331.3824157714844,34.25657653808594
IMG_5912.png,111.81015014648438,85.91448211669922,65.79932403564453,0.15121261775493622,0.01758073829114437,6.0,4.0,2.0,0.2837869608176238,1194933504.0,0.15975454449653625,12.867295265197754,4.726083903791379,5.001533607898103,46.18844223022461,507.2967224121094,107.8996353149414,542.14306640625,55.46902847290039
IMG_5913.png,107.67837524414062,86.17144012451172,65.65658569335938,0.15045444667339325,0.01982126012444496,6.0,4.0,2.0,0.29041922113248414,1199212672.0,0.16700929403305054,12.85312271118164,4.723721177407365,5.001533607898104,46.46100997924805,507.968994140625,108.5272216796875,533.70751953125,54.250160217285156
IMG_6364.png,95.37571716308594,78.63626098632812,64.28132629394531,0.18165266513824463,0.023711737245321274,10.0,5.0,2.0,0.3261119415157824,1285277440.0,0.1492127776145935,12.667093276977539,4.21266962841363,4.532200121095594,45.06401824951172,486.9234924316406,104.8894271850586,537.8944702148438,54.591636657714844
IMG_6365.png,90.07872009277344,72.42945098876953,62.82190704345703,0.22689154744148254,0.02886781468987465,11.0,6.0,2.0,0.3498523993256333,1356658944.0,0.13191892206668854,12.44958782196045,4.321811546613341,4.648371843740248,44.45283508300781,465.6280517578125,100.85810089111328,465.6300964355469,50.30337142944336
IMG_6366.png,88.06451416015625,72.33406066894531,59.73603057861328,0.2772262394428253,0.03454633057117462,14.0,9.0,3.0,0.39356718137305574,1481626880.0,0.10143481194972992,12.18118667602539,4.394648009490892,4.713642911367446,42.49375534057617,450.19769287109375,97.19661712646484,470.27496337890625,53.501155853271484
IMG_6367.png,89.84909057617188,75.9558334350586,65.96878814697266,0.1865135282278061,0.03082340769469738,11.0,5.0,2.0,0.32824292748817496,1254930944.0,0.14977610111236572,12.639760971069336,4.337188369329284,4.64601840441502,44.993621826171875,486.9024658203125,104.29177856445312,543.013427734375,55.628665924072266
IMG_6348.png,88.08750915527344,71.85124206542969,60.666751861572266,0.2669498026371002,0.04422753304243088,19.0,8.0,3.0,0.40447535782237215,1451052928.0,0.11277053505182266,11.951699256896973,4.3881118972287405,4.717341632482624,42.49708557128906,447.1549072265625,96.63471221923828,412.3843078613281,45.902381896972656
IMG_6349.png,88.78746795654297,71.68746185302734,60.049922943115234,0.24690604209899902,0.04333442822098732,20.0,7.0,3.0,0.39558714192979666,1462068096.0,0.12162632495164871,12.030094146728516,4.216528253358519,4.614877479268679,44.879249572753906,472.6605529785156,101.0260009765625,413.2375183105469,43.23186492919922
IMG_6350.png,79.08529663085938,64.4267578125,55.4068489074707,0.24845968186855316,0.04032549262046814,14.0,7.0,3.0,0.4225757331827249,1646608640.0,0.09405020624399185,11.556013107299805,4.122066956183061,4.5654645172094455,44.731536865234375,446.349609375,94.60862731933594,296.88909912109375,32.936065673828125
